completion_rate,active_completion_rate,active_demand_share,velocity,balance_gini,price_index,acceptance,reciprocal_volume_share,launch5_completion,early30_completion,late30_completion,late30_active_completion,launch5_bottom_access,late30_bottom_access,launch5_price,late30_price,late30_capacity_pressure,conservation_error,coverage,mean_balance,top10_share,tau,recycle,tight_capacity,seed,experiment
0.24549340271325032,0.24549340271325032,1.0,0.13075743154692476,0.6152370674008232,0.5994000243593754,0.9220281151248803,0.3971233913701741,0.0,0.0,0.3889034755506529,0.3889034755506529,0.0,0.05098918445133237,0.9794378076534226,0.5994000243593754,0.6516173730272276,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2018,stock
0.2744001777251185,0.2744001777251185,1.0,0.14509346321748748,0.5980230258872812,0.5992107207452287,0.9323533904648309,0.3890163270813655,0.0,0.0,0.44210820690179026,0.44210820690179026,0.0,0.06346732696245865,0.9794378076534226,0.5992107207452287,0.6451028546410894,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2019,stock
0.25338326350524637,0.25338326350524637,1.0,0.13468237627503377,0.6124526928126639,0.5972561898059852,0.9187684770044136,0.4777582674860989,0.0,0.0,0.3947304447817146,0.3947304447817146,0.0,0.05295047470022237,0.9794378076534226,0.5972561898059852,0.6528314674076982,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2012,stock
0.25957922174641596,0.25957922174641596,1.0,0.13702565528207641,0.6117256042540322,0.5977728589921986,0.9267100777336554,0.3976473963563334,0.0,0.0,0.4132435814349227,0.4132435814349227,0.0,0.051031395741363825,0.9794378076534226,0.5977728589921986,0.6374143862039705,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2013,stock
0.2707081942899518,0.2707081942899518,1.0,0.14362614937776588,0.602265903920828,0.597437866551422,0.9260757529190576,0.4213121490206821,0.0,0.0,0.42844919006256493,0.42844919006256493,0.0,0.059940933566740226,0.9794378076534226,0.597437866551422,0.6497012651002089,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2014,stock
0.26075808249721294,0.26075808249721294,1.0,0.13797532402195736,0.5735330778645471,0.5971923012737259,0.928131404800934,0.4483397463303406,0.0,0.0,0.407956987208664,0.407956987208664,0.0,0.049590494692214146,0.9794378076534226,0.5971923012737259,0.6431683153513734,5.684341886080802e-14,1.0,0.75,0.1,0.01,True,False,2015,stock
0.252870179570209,0.252870179570209,1.0,0.13594162223803768,0.5996863952641309,0.597747156863451,0.9151749766932069,0.4119615832363213,0.0,0.0,0.39749143366140566,0.39749143366140566,0.0,0.04721238084925287,0.9794378076534226,0.597747156863451,0.6633966940957579,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2008,stock
0.2649820030427845,0.2649820030427845,1.0,0.14020264840809119,0.5975036667107558,0.5988729704445235,0.9263090902315635,0.41632824534378937,0.0,0.0,0.4189329572061781,0.4189329572061781,0.0,0.06429876453082718,0.9794378076534226,0.5988729704445235,0.6496133792212532,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2009,stock
0.2752276528526296,0.2752276528526296,1.0,0.1452893481709885,0.5690864136186222,0.5979621700194426,0.9309904875481376,0.42835921674544225,0.0,0.0,0.4398780452704238,0.4398780452704238,0.0,0.05635287331324733,0.9794378076534226,0.5979621700194426,0.6455802139868246,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2010,stock
0.25724973149142627,0.25724973149142627,1.0,0.1366157258497542,0.5771489643400942,0.5978044063423887,0.9260430117709089,0.4284480276418082,0.0,0.0,0.4155750547898004,0.4155750547898004,0.0,0.05048501772272349,0.9794378076534226,0.5978044063423887,0.6417910871813504,1.1368683772161603e-13,1.0,0.75,0.1,0.01,True,False,2011,stock
